file,symbols_and_lines,components_and_lines,choices_and_lines,api_calls_and_lines,route_guards,state_and_subscriptions,flags,relative_dependencies
client/src/pages/admin/_DesignSystemPage.jsx,Section:48; Row:60; DesignSystemPage:70,Section:109; Row:111; Button:113; Button:114; Row:116; Button:118; Button:119; Row:123; Button:125; Row:127; Button:129; Section:132; Row:134; Input:136; Row:138; Input:140; Row:142; Input:144; Row:146; Select:148; Row:159; Textarea:161; Section:164; Row:166; Checkbox:168; Row:175; Radio:177; Radio:184; Row:192; Switch:194; Section:202; Row:204; Badge:206; Badge:207; Row:209; Badge:211; Badge:212; Badge:215; Row:219; Section:238; Card:242; CardBody:244; Card:257; CardHeader:259; CardTitle:261; CardBody:263; Section:272; Card:274; Table:276; THead:278; TR:280; TH:282; TH:283; TBody:286; TR:288; TD:290; TD:291; Badge:293; TD:295; TR:299; TD:301; TD:302; Badge:304; TD:308; TR:312; TD:314; TD:315; Badge:317; TD:319; Section:327; Tabs:329; TabList:331; Tab:333; Tab:334; TabPanel:336; TabPanel:340; TabPanel:344; Section:350; Row:352; Button:354; Row:356; Button:358; Dialog:363; DialogHeader:365; DialogTitle:367; DialogBody:369; DialogFooter:376; Button:378; Button:381; Sheet:384; SheetHeader:386; Button:395; SheetBody:399; SheetFooter:406; Button:408,,,,localStorage.getItem waves_admin_user:44; ,,client/src/components/ui/index.js
client/src/pages/admin/agents/AgentControlCenterTab.jsx,AgentControlCenterTab:17,StatusStrip:87; WindowPresets:88; LaneCard:150,,GET/default /admin/agents/control/lanes?${…}:42,,; ,,client/src/utils/admin-fetch.js; client/src/pages/admin/agents/hubParams.js; client/src/pages/admin/agents/WindowPresets.jsx; client/src/pages/admin/agents/StatusStrip.jsx; client/src/pages/admin/agents/LaneCard.jsx
client/src/pages/admin/agents/LaneCard.jsx,LaneCard:78,Card:85; Badge:91; Link:98; ArrowRight:99; MetricDash:113; Metric:113; LaneSparkline:117,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/agents/LaneModelCard.jsx; client/src/pages/admin/agents/LaneSparkline.jsx; client/src/pages/admin/agents/Metric.jsx
client/src/pages/admin/agents/LaneModelCard.jsx,ModelChip:19; DisclosureButton:30; DiscardButton:44; LaneModelCard:52,Badge:25; ChevronUp:39; ChevronDown:39; X:47; Card:66; Badge:71; Badge:75; ModelChip:82; ModelChip:88; ModelChip:91; ModelChip:100; Button:114; DiscardButton:117; Button:120; Search:121; DisclosureButton:126; ModelChip:139; Button:141; DiscardButton:147,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/agents/modelDraft.js
client/src/pages/admin/agents/LaneSparkline.jsx,LaneSparkline:11,Sparkline:17,,,,; ,,client/src/components/dashboard/charts.jsx
client/src/pages/admin/agents/Metric.jsx,Metric:9; MetricDash:19,,,,,; ,,client/src/components/ui/index.js
client/src/pages/admin/agents/MigrationSetDialog.jsx,MigrationSetDialog:21,PickModelDialog:62; Dialog:83; DialogHeader:84; DialogTitle:85; DialogBody:90; Button:98; Button:106; Button:109; DialogFooter:145; Button:146; Button:151; Button:154,eligible=Eligible:15; shadow=Run shadow first:16; approval=Change per lane:17; blocked=Cannot move:18,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/agents/PickModelDialog.jsx; client/src/pages/admin/agents/modelDraft.js
client/src/pages/admin/agents/PickModelDialog.jsx,PickModelDialog:40; ResultList:194,Dialog:114; DialogHeader:115; DialogTitle:116; DialogBody:120; Search:124; Input:125; ResultList:151; Button:156; ResultList:163; ResultList:173; DialogFooter:185; Button:186; Button:210,,GET/default /admin/agents/models/search?q=${…}&providers=${…}&cap=${…}:70; POST /admin/agents/models/probe:93,,; ,,client/src/components/ui/index.js; client/src/utils/admin-fetch.js; client/src/pages/admin/agents/modelDraft.js
client/src/pages/admin/agents/StatusStrip.jsx,StatusStrip:19,,all=All:11; active=Active:12; attention=Needs attention:13; idle=Idle:14,,,; ,,client/src/components/ui/index.js
client/src/pages/admin/agents/WindowPresets.jsx,WindowPresets:15,,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/agents/hubParams.js
client/src/pages/admin/agents/hubParams.js,,,,,,useSearchParams None:15; ,,
client/src/pages/admin/agents/modelDraft.fixture.js,,,sms=SMS & messaging:13; ib=Intelligence Bar:14; reports=Service reports:15; office=Back office:16,,,; ,,
client/src/pages/admin/agents/modelDraft.js,,,,,,; ,,
client/src/pages/admin/autonomous-content/ActivityTab.jsx,PipelineStatus:24; ContentDecisions:54; GateSummary:86; SeoCompletion:145; ContentDetail:194; ActivityRow:277; ActivityList:308; ContentTab:383,Section:28; Textarea:61; DecisionButtons:67; Section:96; Section:150; Tag:156; Tag:157; Tag:158; Tag:159; Tag:160; CardBody:207; Tag:213; Tag:214; Tag:215; Tag:216; Field:221; Field:222; Field:223; Field:224; ExternalAnchor:234; PipelineStatus:236; ContentDecisions:238; GateSummary:248; Section:251; SeoCompletion:258; Section:261; Section:267; RowCard:283; Tag:292; Tag:298; Tag:299; Tag:300; ListHeader:344; Empty:346; Empty:348; ActivityRow:356; ActionBtn:361; ActionBtn:371; KpiRow:408; Kpi:409; Kpi:410; Kpi:411; Kpi:412; ActivityList:417; Panel:432; PanelHeader:433; Empty:435; ContentDetail:437,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/autonomous-content/shared.jsx
client/src/pages/admin/autonomous-content/ImpactTab.jsx,QueryImpact:12; ImpactArticle:39; ImpactTab:87,Tag:54; QueryImpact:61; Tag:66; KpiRow:92; Kpi:93; Kpi:94; Kpi:99; Kpi:100; ListHeader:103; Empty:105; Empty:107; ImpactArticle:114,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/autonomous-content/shared.jsx
client/src/pages/admin/autonomous-content/LinksTab.jsx,LinkDecisions:23; LinkDetail:46; LinksTab:118,Textarea:26; DecisionButtons:32; CardBody:55; Tag:61; Tag:62; Tag:63; Field:68; Field:69; Field:70; Field:71; Field:72; Field:76; ExternalAnchor:79; LinkDecisions:81; LinkContext:89; LinkContext:90; Section:92; Section:110; KpiRow:136; Kpi:137; Kpi:142; Kpi:143; Kpi:144; ListHeader:150; Empty:152; Empty:154; RowCard:158; Tag:166; Panel:189; PanelHeader:190; Empty:192; LinkDetail:194,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/autonomous-content/shared.jsx
client/src/pages/admin/autonomous-content/shared.jsx,PhoneFrame:60; PillTab:70; KpiRow:85; Kpi:93; ListHeader:109; RowCard:121; Panel:136; PanelHeader:140; Empty:156; Tag:162; ActionBtn:183; Field:206; Section:215; ExternalAnchor:233; LinkContext:248; DecisionButtons:272,Icon:112; ArrowLeft:148; Icon:150; Icon:220; ExternalLink:242; Section:251; ActionBtn:276; Icon:282,,,,; ,,client/src/components/ui/index.js
client/src/pages/admin/dashboard/ActionInbox.jsx,ActionInbox:24,Card:32; CardHeader:33; CardTitle:34; CardBody:37; Card:49; CardHeader:50; CardTitle:52; Badge:75; CardBody:80,,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx
client/src/pages/admin/dashboard/BillingHealthPanel.jsx,BillingHealthPanel:11,Card:131; CardHeader:132; CardTitle:134; Badge:137; CardBody:139,,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx
client/src/pages/admin/dashboard/ChannelROI.jsx,ChannelROI:28,EmptyState:29; EmptyState:30; EmptyState:32; FormulaNote:125,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/FormulaNote.jsx
client/src/pages/admin/dashboard/ChurnParetoCard.jsx,ChurnParetoCard:37,EmptyState:38; EmptyState:41; ResponsiveContainer:61; ComposedChart:62; CartesianGrid:63; XAxis:64; YAxis:74; YAxis:82; Tooltip:92; Bar:104; Line:105; Verdict:117; FormulaNote:119,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/FormulaNote.jsx
client/src/pages/admin/dashboard/DashboardJumpNav.jsx,DashboardJumpNav:26,,today=Today:9; last_7=7D:10; last_30=30D:11; last_90=90D:12; wtd=WTD:13; mtd=MTD:14; qtd=QTD:15; ytd=YTD:16,,,; ,,client/src/components/ui/index.js
client/src/pages/admin/dashboard/DashboardSection.jsx,DashboardSection:6,,,,,; ,,
client/src/pages/admin/dashboard/EbitdaBridgeCard.jsx,EbitdaBridgeCard:12,EmptyState:13; EmptyState:15; Verdict:97; FormulaNote:99,,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/FormulaNote.jsx
client/src/pages/admin/dashboard/FormulaNote.jsx,FormulaNote:4,,,,,; ,,
client/src/pages/admin/dashboard/FunnelBySource.jsx,StageBars:30; FunnelBySource:55,EmptyState:56; EmptyState:57; EmptyState:59; StageBars:109; Verdict:120; FormulaNote:122,contacted=Contacted:15; estimate=Estimate:16; booked=Booked:17; completed=Won:18,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/FormulaNote.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js
client/src/pages/admin/dashboard/KpiTile.jsx,KpiGrid:30; KpiStrip:37; KpiTile:54,EmptyState:38; EmptyState:39; EmptyState:40; KpiGrid:41; KpiRing:87; Sparkline:100; KpiBullet:130; KpiDivergingBar:142; Sparkline:147,,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/kpi-targets.js
client/src/pages/admin/dashboard/MarginByLineBars.jsx,MarginByLineBars:11,EmptyState:13,,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx
client/src/pages/admin/dashboard/MobileFold.jsx,MobileFold:3,,,,,; ,,
client/src/pages/admin/dashboard/MrrBridgeCard.jsx,MrrBridgeCard:21,EmptyState:31; EmptyState:32; Verdict:142; FormulaNote:144,,,,; ,,client/src/components/ui/index.js; client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/FormulaNote.jsx
client/src/pages/admin/dashboard/SampleBadge.jsx,SampleBadge:7,,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/dashboard/scorecard-metrics.js
client/src/pages/admin/dashboard/StaleVisitsCard.jsx,StaleVisitsCard:10,Card:16; CardHeader:17; CardTitle:19; Badge:24; CardBody:26,,,,; ,,client/src/components/ui/index.js
client/src/pages/admin/dashboard/Verdict.jsx,Verdict:16,,,,,; ,,client/src/components/ui/index.js
client/src/pages/admin/dashboard/kpi-targets.js,,,,,,; ,,
client/src/pages/admin/dashboard/scorecard-metrics.js,,,,,,; ,,
client/src/pages/admin/dashboard/sections/CashSection.jsx,CashSection:15,DashboardSection:26; KpiStrip:33; KpiTile:39; KpiTile:57; KpiTile:66; KpiTile:87; ChartCard:107; AgingBar:115; Verdict:120; MobileFold:127; BillingHealthPanel:131; BillingHealthPanel:134,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/DashboardSection.jsx; client/src/pages/admin/dashboard/MobileFold.jsx; client/src/pages/admin/dashboard/BillingHealthPanel.jsx; client/src/pages/admin/dashboard/KpiTile.jsx; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js
client/src/pages/admin/dashboard/sections/GrowthSection.jsx,GrowthSection:37,DashboardSection:102; ChartCard:112; CaptureGauge:118; Verdict:125; ChartCard:128; RevenueTrendArea:144; KpiSparklineTile:154; KpiStrip:160; KpiTile:165; KpiTile:183; KpiTile:201; KpiTile:215; ChartCard:231; EstimateFunnel:237; Verdict:243; ChartCard:246; RevenueByCity:250; MobileFold:265; CapitalAllocationCard:272; Verdict:273; ChartCard:278; CapitalAllocationCard:282; Verdict:283; MobileFold:293; ChannelROI:298; ChartCard:307; ChannelROI:311; MobileFold:326; AttributionScorecard:332; ChartCard:342; AttributionScorecard:348; MobileFold:362; FunnelBySource:367; ChartCard:376; FunnelBySource:380,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/DashboardSection.jsx; client/src/pages/admin/dashboard/MobileFold.jsx; client/src/pages/admin/dashboard/KpiTile.jsx; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/FunnelBySource.jsx; client/src/pages/admin/dashboard/ChannelROI.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js
client/src/pages/admin/dashboard/sections/ProfitSection.jsx,ProfitSection:17,DashboardSection:32; KpiStrip:39; KpiTile:44; KpiTile:61; KpiTile:74; ChartCard:97; EbitdaBridgeCard:105; ChartCard:107; ServiceMixDonut:111; MobileFold:118; MarginByLineBars:120; ChartCard:128; MarginByLineBars:132; MobileFold:143; TechLeaderboardBars:145; ChartCard:149; TechLeaderboardBars:150,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/DashboardSection.jsx; client/src/pages/admin/dashboard/MobileFold.jsx; client/src/pages/admin/dashboard/KpiTile.jsx; client/src/pages/admin/dashboard/EbitdaBridgeCard.jsx; client/src/pages/admin/dashboard/MarginByLineBars.jsx
client/src/pages/admin/dashboard/sections/RetentionSection.jsx,RetentionSection:21,DashboardSection:40; KpiStrip:47; KpiTile:54; KpiTile:69; KpiTile:86; KpiTile:97; MobileFold:129; MrrTrendChart:131; Verdict:132; MobileFold:135; MrrBridgeCard:137; ChartCard:143; MrrTrendChart:144; Verdict:145; ChartCard:147; MrrBridgeCard:148; MobileFold:156; RetentionCohortGrid:161; ChartCard:169; RetentionCohortGrid:173; MobileFold:184; ChurnParetoCard:186; ChartCard:191; ChurnParetoCard:192; ChartCard:198; ReviewTrendChart:212,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/DashboardSection.jsx; client/src/pages/admin/dashboard/MobileFold.jsx; client/src/pages/admin/dashboard/KpiTile.jsx; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js; client/src/pages/admin/dashboard/MrrBridgeCard.jsx; client/src/pages/admin/dashboard/ChurnParetoCard.jsx
client/src/pages/admin/dashboard/sections/TodaySection.jsx,TodaySection:15,DashboardSection:27; ActionInbox:33; StaleVisitsCard:34; ChartCard:36; CompletionGauge:52; Verdict:59; EmptyState:62; KpiStrip:68; KpiTile:79; KpiTile:92,,,,; ,,client/src/components/dashboard/charts.jsx; client/src/pages/admin/dashboard/DashboardSection.jsx; client/src/pages/admin/dashboard/ActionInbox.jsx; client/src/pages/admin/dashboard/StaleVisitsCard.jsx; client/src/pages/admin/dashboard/KpiTile.jsx; client/src/pages/admin/dashboard/Verdict.jsx; client/src/pages/admin/dashboard/scorecard-metrics.js
client/src/pages/admin/estimateSendPhoneLookup.js,,,,,,; ,,
client/src/pages/admin/newsletterUiCopy.js,,,,,,; ,,
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,MatchBadges:24; ReviewedHistoryPanel:78; QueueRow:285; DuplicateCleanupQueue:496,Badge:27; Badge:28; Badge:29; Badge:30; Badge:31; History:158; Button:161; RefreshCw:168; RefreshCw:175; Badge:206; Button:233; Dialog:248; DialogHeader:249; DialogTitle:250; DialogBody:252; DialogFooter:272; Button:273; Button:276; Badge:378; Badge:379; RefreshCw:397; SearchX:406; MatchBadges:440; Button:450; Link2:451; Button:467; XCircle:468; CheckCircle2:473; Badge:529; ReviewedHistoryPanel:532; QueueRow:540,,GET/default /admin/pipeline/opportunities/reviewed-history?limit=8:91; GET/default /admin/pipeline/opportunities/reviewed-history?limit=8:107; POST /admin/pipeline/opportunities/reviewed-history/reopen:132; GET/default /admin/pipeline/opportunities/${…}/link-candidates:304; POST /admin/pipeline/opportunities/link:336; POST /admin/pipeline/opportunities/${…}/dismiss-duplicate-risk:357,,; ,,client/src/components/ui/index.js; client/src/pages/admin/pipeline/duplicateCleanup.js
client/src/pages/admin/pipeline/OpportunityActions.jsx,OpportunityActions:207,Button:415; MoreHorizontal:429; ExternalLink:441; Dialog:462; DialogHeader:463; DialogTitle:464; DialogBody:466; DialogFooter:565; Button:566; Button:569; Dialog:579; DialogHeader:580; DialogTitle:581; DialogBody:583; DialogFooter:627; Button:628,,GET/default /admin/pipeline/opportunities/${…}/link-candidates:243; POST /admin/estimates/${…}/follow-up:268; POST /admin/estimates/${…}/send:272; POST /admin/estimates/${…}/mark-accepted:282; POST /admin/estimates/${…}/mark-accepted:289; PATCH /admin/estimates/${…}:299; POST /admin/estimates/${…}/extend:306; POST /admin/leads/${…}/lost:313; POST /admin/pipeline/opportunities/link:320; GET/default /admin/pipeline/opportunities/history?${…}:344,,; ,,client/src/components/ui/index.js; client/src/pages/admin/pipeline/pipelineStages.js
client/src/pages/admin/pipeline/OpportunityStageBadge.jsx,OpportunityStageBadge:17,Badge:19,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/pipeline/pipelineStages.js
client/src/pages/admin/pipeline/UnifiedPipelineFilters.jsx,UnifiedPipelineFilters:5,Button:12,,,,; ,,client/src/components/ui/index.js; client/src/pages/admin/pipeline/pipelineStages.js
